#gene	EvC.norm.abs.stat
CUTA	2.718303915
PEX11B	2.717593309
GEMIN5	2.717464409
TBC1D20	2.716624407
FETUB	2.716621415
ABHD15	2.71628885
FUT7	2.71588825
ASL	2.715142471
XPO6	2.715134959
PELI1	2.715070428
MARVELD3	2.714734932
RYK	2.71407965
ZNF335	2.714027695
C1orf122	2.713350567
MRPL53	2.713205921
PLEKHG3	2.712270166
WFDC2	2.712026023
RNF170	2.711650325
LIN37	2.711544467
GRAP	2.709759785
KPTN	2.709750684
RBM25	2.709603943
IGF1	2.708926144
NEK6	2.708829724
TJP2	2.707836013
ERP29	2.706960539
PDP2	2.706667632
FKBPL	2.706660947
ELP5	2.705853284
ZNF175	2.705071486
AKR1B1	2.705019372
CHMP6	2.704999037
SFXN1	2.704625852
FUBP1	2.704373652
SBDS	2.704088634
CAMTA2	2.703916061
ACOT11	2.70332962
SPAG7	2.702740409
MAST2	2.701970146
TOR1AIP2	2.701858192
TCP1	2.701424381
CDC40	2.700249945
ADRB3	2.700131757
BMP2K	2.699617321
PML	2.699515037
RRP7A	2.699348938
SPNS1	2.698698928
VPS4B	2.697354095
SLC26A2	2.697038689
RPL4	2.696408224
BTBD19	2.695714722
SYVN1	2.695698935
TRAK1	2.695303439
EGLN3	2.693993541
SMOC2	2.693027203
TSFM	2.692951697
PYCR2	2.692846447
TTC17	2.692466299
TMEM179B	2.692060644
EVL	2.691673697
CRIP2	2.690027186
RPL10	2.689821093
CALN1	2.68964328
SCFD1	2.68936107
ARHGAP6	2.689314617
PTMA	2.688907765
WBP1	2.688359542
RHBG	2.688246667
DGCR8	2.686495636
ORMDL2	2.686128825
FOXP1	2.684737079
CTU2	2.684698641
COQ10A	2.684652936
RHOQ	2.683933553
SDF2	2.683502734
LRIG3	2.682871935
PUS1	2.682669495
IREB2	2.682460347
CIB2	2.682202381
GPR137	2.681496987
FSCN1	2.680770113
TMUB1	2.680722306
EIF3F	2.680662746
APOF	2.678266788
F11	2.676868473
MOB3B	2.676739061
UBE2E2	2.676498944
ZSCAN29	2.676232549
TSEN34	2.676087263
PPP1R14A	2.675721476
UTP3	2.675104577
ACVR1B	2.67434024
HDAC3	2.674105642
HABP4	2.673940945
PROS1	2.673642298
CTH	2.67305607
STIM1	2.672066977
RMRP	2.671769479
NARS1	2.671457283
CDKN1C	2.670578935
FASTK	2.670445362
DTYMK	2.670175388
NUDT9	2.669933332
TBC1D5	2.66985641
ALAS2	2.669421962
EIF2B5	2.668431563
PEA15	2.668093476
CCDC22	2.667802798
EMC1	2.667607722
CNOT8	2.665923579
FNBP4	2.665747561
C11orf53	2.665571906
BAG1	2.665141509
RASGRP2	2.664732973
ZNF174	2.664538774
TMEM102	2.664222194
TRUB2	2.664203415
CDON	2.664129102
EI24	2.663871537
PER2	2.663818754
BZW1	2.66321436
ILK	2.662012969
AMDHD2	2.661729041
PAN3	2.660888555
MRPL47	2.660188839
SSR4	2.659092462
TWF1	2.6585253
NLK	2.657876888
SIRT6	2.657188336
SETDB1	2.657060716
ARHGEF3	2.656840712
GDF10	2.656718268
MALT1	2.656018716
CD79B	2.655724892
TMCC1	2.653335673
ITM2B	2.65328211
ZBTB4	2.652633645
STK25	2.651616299
DIS3	2.650585765
NFKBIZ	2.648777846
PPP1R3A	2.647116628
JTB	2.646786098
TRADD	2.64674854
LRCH1	2.646220015
SRRM4	2.645564586
VASN	2.644619153
SLC38A6	2.64408575
C1QBP	2.643447213
PRR3	2.643036945
PCYOX1	2.642548119
MED30	2.641808227
C8B	2.641686402
OGG1	2.641456141
PRKCE	2.641112986
DBNDD2	2.640322009
DAD1	2.640287782
RAP1GDS1	2.640125067
CIRBP	2.64002659
PARP1	2.637639566
RIOK2	2.636080986
NCKAP5	2.634370425
TSC2	2.633898173
FPGT	2.632639221
AP4E1	2.632542774
DGUOK	2.632374387
MYCT1	2.631418671
TNFAIP3	2.631373234
ASB7	2.631187128
PDE6D	2.630831118
ECHS1	2.630764254
DDX41	2.630174977
DPCD	2.630152972
FMN2	2.629910757
ARHGEF25	2.629130777
SERAC1	2.627521191
CCDC28A	2.62622715
NIBAN1	2.625429353
LZTR1	2.624592189
ZNF559-ZNF177	2.624100705
KCTD12	2.62402052
ACOX2	2.623901139
TIAM2	2.623606804
PF4	2.6230837
GSTT1	2.622900683
CDK17	2.622734745
NMNAT3	2.622687111
LIAS	2.622574818
TXLNB	2.622530352
C11orf74	2.62228348
THOC6	2.620884667
ILKAP	2.620583399
C1orf52	2.620517739
PTPRA	2.620489888
WDR44	2.620310836
ESRP2	2.619260098
LCLAT1	2.619025371
RXRB	2.619002484
CRK	2.618300037
CSNK2A2	2.618284748
FABP7	2.618106978
DCLK3	2.617898043
SLC25A26	2.617670553
FUNDC2	2.61710584
ZBTB16	2.616721371
SLC16A12	2.616652417
CMC1	2.616100225
APEX1	2.611947641
GNAI3	2.611049087
RPN1	2.610146067
CORIN	2.609945217
VPS33A	2.609589382
SLC16A6	2.609088581
EOGT	2.607675436
CYTH4	2.60761326
SNRPD3	2.606382349
PLIN4	2.606108921
FLAD1	2.605526483
RPS3	2.605395324
GATAD2A	2.605395316
TAB3	2.603280184
MACROD1	2.602551802
MBD1	2.602203648
DCTN6	2.601742982
E2F3	2.601649755
SLC37A1	2.601481185
MSL2	2.600579744
YIPF1	2.598746861
SLC16A4	2.598433827
NF2	2.597786766
PCDHGA12	2.59778575
RAB7A	2.597764187
RND3	2.59761195
ZNF142	2.597371254
GCC1	2.596967716
TOMM5	2.596850942
ZFR	2.596202439
C11orf58	2.596042829
TBX3	2.59524739
CABP4	2.594781596
ATXN2	2.594540664
ZBTB20	2.593898548
ZBTB17	2.593781737
RPP21	2.592426778
PTPMT1	2.592270959
GNB2	2.59220803
ZEB1	2.591933568
ACP5	2.591196966
NFIL3	2.590148588
B9D2	2.589577197
ENGASE	2.588077661
ZNF526	2.587761617
AMBRA1	2.587232989
GTPBP6	2.58609738
SIGIRR	2.583687941
LSM7	2.583497887
YRDC	2.582978034
KLHL20	2.582531842
EMILIN1	2.582441751
ACADSB	2.58133302
CCDC51	2.58013828
TSPAN4	2.58005741
DBN1	2.579136913
SLC9A3R2	2.57904249
CABIN1	2.575402428
PHF20	2.574925126
LOC102723903	2.574723203
VDAC2	2.574618978
GMNN	2.573842536
RWDD2B	2.572903715
MRPL32	2.571894469
ACTR10	2.571616645
SPRY4	2.571327664
PGP	2.57122606
KBTBD12	2.571176653
CCT5	2.57102535
ABCB6	2.570775383
LENG8	2.570616862
MTERF1	2.569576916
TYK2	2.569566917
UXT	2.569382047
PLAGL2	2.569175021
SHPK	2.569112742
EXOSC6	2.568458307
CHMP4B	2.56816523
CDKN2C	2.567663522
HTRA3	2.566329955
FBXO42	2.566262561
MUC6	2.566033407
ARRDC2	2.565074954
PDHX	2.563635037
COPB1	2.563299338
MREG	2.563238741
RBBP5	2.562269715
CTSK	2.561520337
ARL3	2.560034979
NHLRC3	2.558302145
DNAJC16	2.558008641
YPEL2	2.555564931
BTBD6	2.555343557
DYNC1LI2	2.555242978
ALMS1	2.553747285
EIF3C	2.553496838
CSNK2A1	2.553472358
MMP2	2.55325034
PLEKHA3	2.552392367
INVS	2.55184505
COMMD3	2.55080765
KDM5B	2.550716662
SLC17A3	2.550358753
ZNF839	2.549781166
INSIG1	2.549673904
TOX4	2.548953853
TTI1	2.548209938
KCNAB2	2.547952809
MPP5	2.547818297
GDE1	2.547699333
RAI1	2.547645469
TCF7L2	2.547506824
TMA7	2.547186383
MCM7	2.547155923
TMEM204	2.547079721
SERGEF	2.546975038
FGF1	2.546859277
FIG4	2.546019518
CDT1	2.543413916
ETFA	2.542707202
SAMD1	2.542287595
DCUN1D2	2.541277712
ALG14	2.541033287
MSTO1	2.540915754
ZNF182	2.540868552
HDGF	2.540326078
AK1	2.540147607
VLDLR	2.538631534
RDH10	2.538521198
RANBP10	2.538061031
RSL24D1	2.537568357
SLC37A2	2.537214851
RNASEK	2.536248931
APOL6	2.536128502
BEND7	2.535440704
RFC3	2.535095679
CDKL5	2.534565187
SNX14	2.534063572
MRPS27	2.533644685
BRD1	2.53342261
PRDM9	2.533384953
RNF123	2.53145156
HEMK1	2.529864361
KHDRBS1	2.529559945
VRK3	2.529032499
RPF2	2.528557559
TNNT1	2.528403156
CCM2	2.52837768
YIPF3	2.528261924
FAM184A	2.527454147
NFKB1	2.52707977
FTO	2.527031873
ZNF276	2.525997908
DMBT1	2.525946193
C1QL3	2.525562433
CRYAB	2.524655657
POMGNT1	2.524081256
RPL12	2.523491366
CD14	2.523277218
ABCB7	2.522962338
KDM6B	2.521962247
MRPL22	2.521353605
NRBF2	2.521012
SAFB	2.520832677
RABL3	2.520672636
CDK1	2.51813669
GON4L	2.518022105
SH3BGRL2	2.517312407
LMAN1	2.514632573
ATP8A1	2.514399917
NADK	2.514270705
LONP2	2.513662881
JKAMP	2.513612788
EXOC6B	2.512558573
THYN1	2.512397394
TRIM65	2.512224869
RRP9	2.511298527
SECISBP2	2.510220431
THUMPD3	2.510156669
PILRA	2.509306829
SNRPE	2.508889287
MAVS	2.505282982
EEF2K	2.505271882
RMND1	2.504911554
ASCC1	2.504882728
VTA1	2.504610764
PSME2	2.503077534
NFKBIB	2.502502388
DNMT1	2.50229093
YKT6	2.500773236
BLVRA	2.500560469
RBM5	2.500553137
SYT1	2.500227898
DCBLD1	2.499936271
C19orf54	2.499088121
IFT20	2.498955486
BLMH	2.498741347
GNAL	2.497984439
TMEM62	2.497864896
HHIPL2	2.497728985
RPS27A	2.497587698
CHRAC1	2.496649967
RTF1	2.496245512
TRIM47	2.494629208
RSPH4A	2.49421845
ACO2	2.494127586
ZBTB5	2.493851537
SGSM3	2.493660564
SH3GLB2	2.493371509
YTHDC2	2.493255302
IRF2	2.493147828
ZNF569	2.492978605
ADI1	2.492594514
RPUSD3	2.492084693
SIL1	2.491881853
SH3GL1	2.491766529
PUF60	2.491642856
ATP6V0E2	2.491046025
CBX8	2.490440911
NID1	2.48944717
ALKBH7	2.489131359
SNHG6	2.48821558
SSNA1	2.487432084
OGDH	2.487340481
POLR3A	2.486531808
CTRL	2.486443703
MTFR1	2.484931907
CTSB	2.484071052
RBM8A	2.482949501
CASKIN2	2.482418593
TMED8	2.482354493
DHRS11	2.481653219
CNBP	2.481228113
MAML1	2.480697593
MXRA8	2.480041831
WDR93	2.478815536
UHRF2	2.478746298
C1orf50	2.478655791
PLXNA1	2.477670788
MYOM1	2.477548856
ABI3	2.476863001
TXNRD1	2.476058811
AARS1	2.475724079
DCAF12L1	2.47507037
RIN3	2.474706961
NARS2	2.474200017
KCTD14	2.473578185
SLC22A18	2.473336658
ISLR	2.472658773
FRAT1	2.47261688
SNX17	2.472432749
UBE2B	2.472232438
ZNF280C	2.471838661
FKBP4	2.471828583
SLC2A4	2.471657881
UPP1	2.470911253
SETBP1	2.470506392
TMEM88	2.470283223
OSGEP	2.469322212
NTPCR	2.468463571
RPL7L1	2.468409962
C11orf52	2.467972239
ZCCHC7	2.46793153
B2M	2.467914802
TIMP2	2.467657961
FAM174B	2.464182457
EMG1	2.463510606
DENR	2.463267543
CDC42SE1	2.463219141
ZBTB1	2.463176384
ENPP1	2.462965583
EYA3	2.462844194
IFI27	2.462613522
MLLT6	2.462232352
LYNX1	2.461601979
NAPSA	2.460549151
HMGCS1	2.460265839
S100A4	2.460242635
AIFM2	2.460170543
LEAP2	2.459924964
COL6A1	2.459025456
WIF1	2.458187796
DCAF11	2.456295306
POLR1C	2.455615775
CLNS1A	2.455531667
PEX1	2.455134561
EBNA1BP2	2.455030447
PSMG4	2.453440833
LMOD3	2.453203207
PPRC1	2.453175621
ZHX2	2.452325854
NDUFS4	2.452028981
NCBP2	2.451691422
PDCD2L	2.451484678
PDCL3	2.450636436
DNAJC12	2.450413181
FBXO7	2.447570786
CAPN7	2.447388753
KCTD3	2.447364266
WSB2	2.446028842
KLHL5	2.445174278
STXBP4	2.445065274
PIAS2	2.444535937
CDK5RAP2	2.444492006
ARFRP1	2.444213714
SPHK2	2.44420229
AKAP10	2.444199924
CYP3A5	2.44332804
CACNG1	2.443225581
YY1	2.44244047
OPLAH	2.441429252
CDC42BPG	2.440721043
HAPLN4	2.44046327
NSF	2.439736146
YTHDF1	2.439403231
LY96	2.439232229
GADD45A	2.439123
ERAL1	2.438759531
MEIS3	2.438168465
WNT2	2.437029185
BDH2	2.436257309
TFEB	2.436225553
SERINC1	2.435916026
DYNLL2	2.435534423
CDC42EP2	2.435522119
DYNC2H1	2.435205264
TPCN1	2.433693911
RILPL1	2.433317092
CXCR4	2.43286125
HMCN2	2.43237823
CELA1	2.431911113
ADCK2	2.431860772
PDLIM3	2.431494821
YIF1B	2.431223438
PTGIS	2.431098817
ELL2	2.430693397
EMD	2.43003003
PAXIP1	2.429081925
QPCT	2.429040637
CPSF1	2.428170421
ARL2	2.427519905
MINK1	2.427375386
DHRS9	2.427369537
LTC4S	2.427314211
CBFA2T2	2.426482443
CUL2	2.426285299
WDR19	2.424262402
GMPR2	2.423935588
CLEC7A	2.422904942
FAT4	2.422836682
BCDIN3D	2.422356799
TBC1D8	2.422182242
ACBD6	2.421230886
ARHGAP17	2.421157886
ZNF217	2.420990832
PNKP	2.420659251
CCR1	2.419532833
AGTPBP1	2.417279465
RAB31	2.417222905
ZNF778	2.416640737
EPHA2	2.416246127
PPHLN1	2.415785087
ARAP1	2.414676602
DPP3	2.414445584
CAPZB	2.41432301
DCUN1D1	2.414140691
ZSCAN22	2.413129909
MFAP3	2.410783238
WDR83	2.410244585
WEE1	2.410070524
EXOC3L2	2.409574706
MYCBP	2.40948978
PISD	2.409068549
CBR3	2.408890244
MRPL41	2.408345445
FKBP3	2.407649907
PTPN9	2.40737215
MED10	2.407299066
SFMBT1	2.406622034
CYP2J2	2.406594493
IL34	2.405265478
DDHD1	2.405039433
MB21D2	2.404819215
NT5M	2.404032117
SLC25A13	2.403789363
MFSD5	2.403693847
IGBP1	2.403462266
ABHD13	2.402139603
CCNK	2.40105854
KIF21A	2.400695062
DBNL	2.400493713
RGR	2.400321969
ELP4	2.40031196
TSPAN3	2.400183416
NXT2	2.399582337
ATXN3	2.399308463
CAT	2.399110905
AASS	2.398273461
FBXO8	2.397347207
NT5C3A	2.396712784
NR2C2AP	2.39613595
NRP2	2.395983058
MR1	2.395156754
ARHGAP19	2.395146
ZNF420	2.39449922
ENSA	2.392990345
MEGF8	2.392677585
EMC8	2.392538952
TMEM159	2.39204112
SNHG3	2.391241216
TUFM	2.391149757
GANC	2.391064671
LRRC8A	2.390829558
ATN1	2.390100619
PMVK	2.389874524
TSEN15	2.389509888
SEC11C	2.389410024
ATG13	2.388966328
VTI1A	2.387996829
GOSR2	2.387806295
NECAP1	2.387439377
TPRA1	2.386956564
TMEM19	2.385391708
CXorf56	2.384400083
PRDM15	2.384071281
MTHFD1L	2.384001823
NUS1	2.383887452
GOSR1	2.383482524
INTS1	2.382163055
SEMA5B	2.381873183
PIGC	2.380483578
DCAKD	2.380345082
TMEM42	2.380267773
SPECC1L	2.37988287
VPS8	2.379867223
RAB4B	2.379622335
EPHA3	2.379467599
MTF1	2.378800167
ZNF410	2.378098396
ARHGAP22	2.37794237
NDUFB2	2.377167916
PITHD1	2.376238569
NPHP3	2.376114669
HECTD2	2.375825885
LAMP2	2.375636209
USF2	2.374319198
PRKAB2	2.374266564
TMEM242	2.373732133
HOMER2	2.37357149
NAA10	2.37338595
CEND1	2.37328246
CSNK1G2	2.371741236
RBM6	2.369353873
UBE2T	2.36899028
UGT1A4	2.368688433
CLCN6	2.367934751
DOCK6	2.36759165
ACVRL1	2.367264978
PRKAG2	2.367218802
SMOX	2.366587119
SAR1B	2.365153035
MANF	2.364732963
DHX57	2.36437303
MYOM2	2.364253909
GABARAPL2	2.361597246
SYN3	2.361410287
CALU	2.360721046
ATG5	2.35711242
TFPI	2.35697421
PDGFC	2.356882989
VAMP3	2.356183206
SERTAD3	2.355918707
PICALM	2.355574384
RLIM	2.355175756
STAM	2.355060568
MTCH1	2.354542488
SCAMP3	2.354462622
UNC45B	2.354203561
DCAF10	2.353676668
FZD7	2.353180766
UBTD1	2.352733958
NDUFA10	2.350766097
PSMA3	2.350500916
UCKL1	2.348412454
TUBGCP3	2.348335547
FBLIM1	2.348199436
PHKB	2.348049042
RBM17	2.348040725
TTC9C	2.347917843
HS3ST3B1	2.347649631
DDX39A	2.347527263
CXCL9	2.346519544
LRTOMT	2.346497741
CD300LB	2.345956445
COL1A2	2.345445419
C5orf34	2.345111315
COQ2	2.344654835
CYP2C18	2.344188544
ZNF324	2.343625868
NDUFAF1	2.343239866
CSPG5	2.3428794
EXOC1	2.342153078
PEX3	2.341979676
SMU1	2.341960488
RGP1	2.341906606
ARF1	2.34190394
STX8	2.341001779
TMEM168	2.33987613
RECQL	2.339438441
TARS2	2.338609892
PSMD5	2.337724492
NSA2	2.336686065
RENBP	2.334854763
GTPBP3	2.334807088
CYB5R1	2.334552635
LRRK1	2.334378416
SDR39U1	2.333548354
ORC6	2.333459
ENPP4	2.333163791
CYP7B1	2.332579795
ZNF707	2.332273225
BICD2	2.332208758
AKR1C4	2.332074787
LRFN4	2.331857221
LPXN	2.331804178
RASSF3	2.331420106
SLC38A1	2.331411748
TRAPPC5	2.328968589
RBM39	2.328043694
ABL1	2.327588326
CARD10	2.327267007
MRPS5	2.326950647
REL	2.326947602
TRMT1	2.326313749
SORL1	2.325930868
CIZ1	2.325733017
PPP2R3C	2.325705356
SAMD4B	2.324972559
BBC3	2.32336062
GPATCH1	2.32307383
RGS12	2.322625473
ECSIT	2.322434061
TMEM80	2.321858103
RB1	2.32148633
BBIP1	2.321318277
RNF167	2.320807385
CLK3	2.320663982
ACTN4	2.320642869
CTSF	2.320598181
TMEM126A	2.320420319
CALM2	2.320156228
VAMP7	2.320035986
LENG1	2.319309002
SRM	2.319065682
RBM4B	2.319048596
NFRKB	2.317130312
HNRNPK	2.315456033
AMIGO2	2.315442252
HTRA1	2.315392203
PPP3CA	2.314247224
CASZ1	2.314121046
ATXN7L3B	2.313986881
ATP2B4	2.313632921
ZDHHC12	2.313611966
LDB1	2.31343335
SLC2A9	2.313219201
PPP1R3E	2.313161031
ERI3	2.312682234
BRIP1	2.311693225
GDF2	2.311285127
THSD1	2.311018258
PARD3B	2.31043167
UBQLN4	2.31020641
VCAM1	2.310117587
LST1	2.309933348
RNF139	2.309884752
KLC4	2.309415323
DERA	2.307968485
HMOX2	2.307666102
NEU1	2.306987874
TBC1D12	2.30696208
NR1D1	2.306914065
PEX26	2.30646124
SDE2	2.306397564
C4orf3	2.305689969
OSCAR	2.305666018
NGEF	2.304912415
CPT2	2.30316784
PTPRCAP	2.301575502
TMEM199	2.301130743
RPS15A	2.299558264
ZMYM6	2.299394079
MZT2A	2.298847475
CNNM2	2.298748848
ENPP5	2.298545922
ADH4	2.298544358
UPB1	2.297688246
ST7	2.297599628
MOB2	2.297242669
QTRT1	2.297232307
C6orf136	2.297104322
DDX23	2.296938275
BRCA2	2.296667789
WFS1	2.296626271
ZNF436	2.296137569
EXOSC7	2.29581037
LSM3	2.295617774
AGGF1	2.29528532
RAB11FIP2	2.295177929
BAIAP2	2.29489991
RBM41	2.294287147
CATSPER3	2.290682228
TANC1	2.290541213
INTS3	2.289693665
MX1	2.28945355
PLEKHA8	2.289335543
CPN1	2.287918881
CPEB3	2.287850328
SZRD1	2.287571667
MIB1	2.286165433
GCKR	2.28599254
LCORL	2.285061304
SENP3	2.284041156
TMEM70	2.284026248
ZER1	2.283994922
RFESD	2.28336837
FAHD1	2.283362136
SLN	2.283129257
HFE	2.282475607
SLC35E2A	2.282368658
PGK1	2.28165895
CORO7	2.281377563
KREMEN1	2.281010174
TNFSF10	2.280917045
BCAS2	2.279918483
C1orf54	2.27963213
BMP5	2.279130468
A4GALT	2.278959501
ADAM1A	2.278451823
CDK2AP2	2.277944185
ATPAF2	2.277545686
SNX21	2.277544567
ACTN3	2.277542472
CTBS	2.277090545
TTBK1	2.276827722
EHMT1	2.276694746
B4GALNT3	2.276159906
DNPEP	2.275432685
LDHB	2.275032791
COQ4	2.274601348
SLC39A9	2.27404248
TXLNG	2.273356046
ANKRD50	2.272766877
MAG	2.272542424
SERINC3	2.27239749
STXBP2	2.271494342
TMEM87B	2.271360668
CLP1	2.271233546
FAM136A	2.270972376
NFYA	2.269405374
NDUFA4	2.268588732
TGIF1	2.267716355
DPH5	2.266959841
INTS7	2.266614097
C11orf94	2.26652625
MDK	2.265899299
EPC2	2.265617483
LAMC3	2.264956643
XPO1	2.264899749
CITED2	2.264728209
SHOC2	2.264371985
GPR182	2.264075924
TFB2M	2.264035205
PHF23	2.263853045
CACNA2D1	2.262320392
ELN	2.261769918
SUGT1	2.261209329
BCL2A1	2.26119264
THOP1	2.260959972
UBN1	2.260665866
YWHAG	2.260013631
RND1	2.25800949
CASD1	2.257806406
TMEM203	2.257279796
TTC3	2.257144688
SORD	2.256869476
CDKN2AIPNL	2.25651392
B3GALT4	2.256431541
TSPAN13	2.256338157
RAB3GAP1	2.255519625
TULP2	2.254810876
TAF12	2.254232293
YTHDC1	2.253821625
PRDX4	2.253276756
LRIG2	2.251908145
SNHG7	2.251616841
IMPA2	2.251612184
EXOSC2	2.251608347
RFC5	2.251172716
GAN	2.249648764
AACS	2.249630689
LCK	2.249345337
DESI2	2.24909781
SNRPF	2.2487028
PTPN12	2.248456161
GPR137C	2.248038539
BCL3	2.24759029
DPP7	2.245830389
TUBB2A	2.245716969
RUSC1	2.244565728
ZNF595	2.244324179
ZDHHC9	2.244091813
PLD4	2.242526109
LMO4	2.242482556
TPD52	2.241984868
PRPF39	2.241936115
MXRA7	2.241677137
CNDP2	2.241170718
CFI	2.241091601
CPSF7	2.240542333
CLEC6A	2.240332065
MAPKBP1	2.240020111
CAMK2N2	2.239180253
VSIG10	2.237647435
MCMBP	2.237277976
SFXN5	2.237091896
BRIX1	2.236923883
ISG20	2.236414292
LEPROT	2.235969948
SNX29	2.234957935
USP5	2.234863375
COX16	2.234679378
TMEM106A	2.234561545
ACSL3	2.233814573
RDH11	2.233704632
MYO18B	2.233382571
CHAF1B	2.233142447
CCDC141	2.232937835
CPSF2	2.23237533
OCSTAMP	2.23211233
EIF1AD	2.231989638
CCDC158	2.231876671
FRK	2.23107304
WRAP53	2.230822997
GPR137B	2.230675399
LTA4H	2.230464387
RNF103	2.230167567
NUDT3	2.22998458
SASH3	2.229366039
CDK6	2.228630984
XPA	2.228400449
LARS1	2.228381605
SLC25A28	2.226611226
MTRF1	2.226471738
VSIG8	2.226017117
CENPT	2.225405237
CA5B	2.225358497
NLE1	2.225219715
SLC11A2	2.22448721
SNCG	2.223890593
VDAC3	2.223578489
ACTR2	2.223564025
CAMLG	2.223122659
WIPF3	2.222704239
JUP	2.222314784
CCL5	2.222108429
THAP3	2.222092011
DCUN1D5	2.222030587
SCARB2	2.221795201
HEXIM1	2.221019148
SYDE2	2.220548137
PPIL1	2.220020685
EIF4A2	2.219981288
SNN	2.21924051
RHEBL1	2.218976514
ITGA7	2.217512241
RPS6KA5	2.217362469
OTUB1	2.217216582
BCOR	2.21658247
MED4	2.215057744
TTLL13P	2.21501301
NAPG	2.214388915
MRPL44	2.214022201
BACH1	2.213387339
TGFB1	2.212825355
TMEM69	2.212771848
TMEM9B	2.211589301
INPP5B	2.211067803
PROCA1	2.211043289
DPM2	2.210752123
LYRM2	2.210608714
TBCCD1	2.210513374
SLC35B3	2.21044959
MFSD6	2.20971933
LPIN1	2.207288038
FST	2.206953225
IFT81	2.206776264
ACP1	2.205877451
CRIPT	2.205748541
ATG14	2.205642417
CCL19	2.205448146
GPN3	2.205407354
TMEM125	2.205383571
GRASP	2.204918004
NRN1	2.20444564
PRSS36	2.204285387
MAP4K5	2.204019932
C3AR1	2.203977666
RHBDD1	2.203783582
SUB1	2.203684097
SMC6	2.20069525
CDIPT	2.200177269
SERPINA11	2.198264998
RNGTT	2.198238487
ARRDC1	2.197672746
P2RY6	2.195239701
ZFPM1	2.195032041
NUPR1	2.194803575
SNX20	2.193408024
RBM10	2.192704344
ABI1	2.191307145
SNAPC2	2.191251927
TMF1	2.191116508
GAR1	2.19064943
C1QTNF5	2.190172916
CCR7	2.189579588
WDR59	2.189470391
VWA3B	2.189094208
PPP1R15B	2.188806832
PSAT1	2.18856464
KIAA0319L	2.188420705
CSNK1G3	2.18800733
CDK8	2.188005319
TXNRD3	2.187879618
CAND2	2.187677805
KIAA1841	2.187629412
HRC	2.186667451
UGT2B10	2.185083403
CD37	2.18434325
LIPA	2.184058663
PRKCI	2.182305087
SLX4	2.182264636
AGA	2.180896677
RCHY1	2.180735096
CNNM3	2.180676117
RBM28	2.180577932
APOBR	2.180546507
PKIA	2.179900805
MCL1	2.179440625
OGFOD1	2.178992732
NAV1	2.178902252
SELPLG	2.178804471
TRIAP1	2.178482503
ARHGAP18	2.178343226
DNAJB2	2.178105055
EPHA1	2.177267621
FAM81A	2.176814314
DUSP28	2.17483954
BCL7B	2.174574027
NUP58	2.174427328
GINS1	2.174366146
SCYL3	2.174025922
GRIPAP1	2.173506173
C16orf72	2.173277473
XBP1	2.173243073
MICU1	2.173217739
LATS2	2.173213697
PDGFB	2.172356966
PLLP	2.171915887
PREB	2.171912168
PLAUR	2.170572182
ATG12	2.169795526
SEMA6B	2.168914146
PPP6R1	2.168754016
C22orf39	2.168744627
ADAM15	2.168740397
WTIP	2.168666596
KRT19	2.168514287
BTG3	2.167651627
BCS1L	2.167508782
AFTPH	2.167309634
SUGP2	2.167154877
SSBP4	2.165662127
NUDT18	2.16435699
SHB	2.164301057
TFDP2	2.161962273
SLC26A10	2.161539466
NR2C1	2.160363271
MVK	2.160058516
TNFRSF14	2.159968784
NONO	2.159281995
METRN	2.158421395
F10	2.157804396
PRR13	2.157675977
MPV17	2.157153518
CD83	2.155801671
ZBTB34	2.155497189
MTPAP	2.154595153
KLHL31	2.154541473
CCT2	2.153802147
FBXO45	2.153473547
C12orf43	2.152905105
FICD	2.152049592
ITGA8	2.151831057
GREM2	2.151548249
BPHL	2.151091647
MYBL1	2.150680489
ARHGAP25	2.150364795
UNC93B1	2.150204127
TP53I13	2.149543155
LDB3	2.148859934
ABTB1	2.148672253
ZNF799	2.14785672
GEMIN6	2.147372318
RPUSD2	2.145963789
PON1	2.145951717
PPP1R10	2.145416495
TYMP	2.145071104
TARS3	2.145024379
MDP1	2.144995536
ACOX3	2.143756013
ZSWIM6	2.143403672
COL15A1	2.142151842
COL3A1	2.141578247
PLSCR2	2.141556445
REXO1	2.141188678
CSTF2T	2.141116971
SENP1	2.139549876
LEMD3	2.139130279
DPYSL2	2.138671251
ELF2	2.138612138
TOMM40	2.13842863
CNOT2	2.137952433
THOC7	2.137803517
ENTPD7	2.136864961
ATP6V1C1	2.136795134
ERCC5	2.136786076
ZFPL1	2.136670352
STX4	2.13655064
GCDH	2.135995552
EEF2	2.135778339
DUT	2.135267313
TRIM32	2.134989061
ENO3	2.134919354
MED31	2.134826687
RAB3IL1	2.134480209
MRE11	2.134015495
NPNT	2.133889532
SEC23A	2.133164775
COPS4	2.132574497
EPS15	2.132441239
FOS	2.130319448
C9orf40	2.130217363
ZNF518B	2.129605724
ZC3H8	2.127703487
CCDC163	2.126878192
TLR8	2.126827825
MKX	2.126579783
MYOZ1	2.126000101
EID1	2.125396549
MAN2B2	2.124657768
WWOX	2.12461708
RELL2	2.124593296
HOGA1	2.124507612
VPS72	2.123937516
MYL9	2.122996188
PAIP2B	2.122727697
EIF4B	2.122352476
SCFD2	2.122331829
GPS1	2.120824806
CEP68	2.120615721
DUSP18	2.120445272
TMEM167B	2.119812936
MDH1	2.11907331
MLF1	2.11887111
GRM8	2.118287259
